"","STATEFP","COUNTYFP","TRACTCE","GEOID","needle_count","needle_binary"
"52652","36","077","591200","36077591200",0,FALSE
"52653","36","055","005500","36055005500",0,FALSE
"52654","36","023","971000","36023971000",0,FALSE
"52655","36","047","034000","36047034000",0,FALSE
"52656","36","081","053800","36081053800",0,FALSE
"52657","36","047","046000","36047046000",0,FALSE
"52658","36","047","086000","36047086000",0,FALSE
"52659","36","055","008600","36055008600",0,FALSE
"52660","36","119","010701","36119010701",0,FALSE
"52661","36","117","021000","36117021000",0,FALSE
"52662","36","087","011301","36087011301",0,FALSE
"52663","36","047","111000","36047111000",0,FALSE
"52664","36","047","055800","36047055800",0,FALSE
"52665","36","081","060800","36081060800",0,FALSE
"52666","36","027","300000","36027300000",0,FALSE
"52667","36","061","003400","36061003400",0,FALSE
"52668","36","103","111504","36103111504",0,FALSE
"52669","36","035","970400","36035970400",0,FALSE
"52670","36","103","145805","36103145805",0,FALSE
"52671","36","061","026500","36061026500",0,FALSE
"52672","36","103","134906","36103134906",0,FALSE
"52673","36","085","004700","36085004700",0,FALSE
"52674","36","047","036300","36047036300",0,FALSE
"52675","36","101","963000","36101963000",0,FALSE
"52676","36","085","027302","36085027302",0,FALSE
"52677","36","005","051600","36005051600",0,FALSE
"52678","36","103","158405","36103158405",0,FALSE
"52679","36","067","001702","36067001702",0,FALSE
"52680","36","047","076000","36047076000",0,FALSE
"52681","36","103","159000","36103159000",0,FALSE
"52682","36","043","010502","36043010502",0,FALSE
"52683","36","081","026500","36081026500",0,FALSE
"52684","36","001","014002","36001014002",0,FALSE
"52685","36","091","060902","36091060902",0,FALSE
"52686","36","065","022702","36065022702",0,FALSE
"52687","36","005","043500","36005043500",0,FALSE
"52688","36","081","011600","36081011600",0,FALSE
"52689","36","045","061600","36045061600",0,FALSE
"52690","36","059","413900","36059413900",0,FALSE
"52691","36","119","012502","36119012502",0,FALSE
"52692","36","045","060100","36045060100",0,FALSE
"52693","36","017","971000","36017971000",0,FALSE
"52694","36","105","952400","36105952400",0,FALSE
"52695","36","027","140300","36027140300",0,FALSE
"52696","36","027","060301","36027060301",0,FALSE
"52697","36","011","040600","36011040600",0,FALSE
"52698","36","005","050400","36005050400",0,FALSE
"52699","36","061","002900","36061002900",0,FALSE
"52700","36","029","015201","36029015201",0,FALSE
"52701","36","081","073700","36081073700",0,FALSE
"52702","36","081","042400","36081042400",0,FALSE
"52703","36","103","111900","36103111900",0,FALSE
"52704","36","055","012700","36055012700",0,FALSE
"52705","36","103","146706","36103146706",0,FALSE
"52706","36","029","006302","36029006302",0,FALSE
"52707","36","065","024301","36065024301",0,FALSE
"52708","36","071","010600","36071010600",0,FALSE
"52709","36","059","408000","36059408000",0,FALSE
"52710","36","047","041401","36047041401",0,FALSE
"52711","36","059","300400","36059300400",0,FALSE
"52712","36","043","010202","36043010202",0,FALSE
"52713","36","103","146800","36103146800",0,FALSE
"52714","36","103","201004","36103201004",0,FALSE
"52715","36","057","072400","36057072400",0,FALSE
"52716","36","061","028100","36061028100",0,FALSE
"52717","36","075","021200","36075021200",0,FALSE
"52718","36","067","014400","36067014400",0,FALSE
"52719","36","005","038800","36005038800",0,FALSE
"52720","36","087","013401","36087013401",0,FALSE
"52721","36","059","415402","36059415402",0,FALSE
"52722","36","001","000404","36001000404",0,FALSE
"52723","36","055","980000","36055980000",0,FALSE
"52724","36","059","520501","36059520501",0,FALSE
"52725","36","071","011701","36071011701",0,FALSE
"52726","36","103","135004","36103135004",0,FALSE
"52727","36","063","021200","36063021200",0,FALSE
"52728","36","047","076200","36047076200",0,FALSE
"52729","36","055","008701","36055008701",0,FALSE
"52730","36","005","040702","36005040702",0,FALSE
"52731","36","089","492900","36089492900",0,FALSE
"52732","36","081","052500","36081052500",0,FALSE
"52733","36","007","000400","36007000400",0,FALSE
"52734","36","063","940100","36063940100",0,FALSE
"52735","36","059","518300","36059518300",0,FALSE
"52736","36","007","001100","36007001100",0,FALSE
"52737","36","019","101700","36019101700",0,FALSE
"52738","36","085","003300","36085003300",0,FALSE
"52739","36","067","016901","36067016901",0,FALSE
"52740","36","079","010300","36079010300",0,FALSE
"52741","36","093","032502","36093032502",0,FALSE
"52742","36","045","061900","36045061900",0,FALSE
"52743","36","045","061800","36045061800",0,FALSE
"52744","36","061","010200","36061010200",0,FALSE
"52745","36","081","063900","36081063900",0,FALSE
"52746","36","029","009800","36029009800",0,FALSE
"52747","36","103","159408","36103159408",0,FALSE
"52748","36","081","010100","36081010100",0,FALSE
"52749","36","051","031200","36051031200",0,FALSE
"52750","36","089","491000","36089491000",0,FALSE
"52751","36","047","060000","36047060000",0,FALSE
"52752","36","081","062500","36081062500",0,FALSE
"52753","36","067","004800","36067004800",0,FALSE
"52754","36","071","011702","36071011702",0,FALSE
"52755","36","047","030800","36047030800",0,FALSE
"52756","36","001","014608","36001014608",0,FALSE
"52757","36","103","147902","36103147902",0,FALSE
"52758","36","013","030400","36013030400",0,FALSE
"52759","36","067","016700","36067016700",0,FALSE
"52760","36","071","013700","36071013700",0,FALSE
"52761","36","047","017600","36047017600",0,FALSE
"52762","36","029","012001","36029012001",0,FALSE
"52763","36","103","159203","36103159203",0,FALSE
"52764","36","059","408800","36059408800",0,FALSE
"52765","36","047","036600","36047036600",0,FALSE
"52766","36","103","146106","36103146106",0,FALSE
"52767","36","103","111704","36103111704",0,FALSE
"52768","36","047","005201","36047005201",0,FALSE
"52769","36","081","065600","36081065600",0,FALSE
"52770","36","103","158116","36103158116",0,FALSE
"52771","36","087","012300","36087012300",0,FALSE
"52772","36","013","037600","36013037600",0,FALSE
"52773","36","005","029600","36005029600",0,FALSE
"52774","36","029","005202","36029005202",0,FALSE
"52775","36","081","028300","36081028300",0,FALSE
"52776","36","081","019800","36081019800",0,FALSE
"52777","36","019","100700","36019100700",0,FALSE
"52778","36","111","953900","36111953900",0,FALSE
"52779","36","119","008800","36119008800",0,FALSE
"52780","36","119","010200","36119010200",0,FALSE
"52781","36","047","007500","36047007500",0,FALSE
"52782","36","047","028502","36047028502",0,FALSE
"52783","36","071","011101","36071011101",0,FALSE
"52784","36","011","040400","36011040400",0,FALSE
"52785","36","119","011700","36119011700",0,FALSE
"52786","36","021","001900","36021001900",0,FALSE
"52787","36","059","517701","36059517701",0,FALSE
"52788","36","005","019400","36005019400",0,FALSE
"52789","36","081","050600","36081050600",0,FALSE
"52790","36","029","009302","36029009302",0,FALSE
"52791","36","103","158803","36103158803",0,FALSE
"52792","36","103","145807","36103145807",0,FALSE
"52793","36","119","012400","36119012400",0,FALSE
"52794","36","059","407401","36059407401",0,FALSE
"52795","36","085","023100","36085023100",0,FALSE
"52796","36","061","014300","36061014300",0,FALSE
"52797","36","119","985000","36119985000",0,FALSE
"52798","36","053","031100","36053031100",0,FALSE
"52799","36","119","002203","36119002203",0,FALSE
"52800","36","059","303301","36059303301",0,FALSE
"52801","36","029","007102","36029007102",0,FALSE
"52802","36","035","970800","36035970800",0,FALSE
"52803","36","103","158317","36103158317",0,FALSE
"52804","36","087","013002","36087013002",0,FALSE
"52805","36","111","950600","36111950600",0,FALSE
"52806","36","081","021900","36081021900",0,FALSE
"52807","36","081","006502","36081006502",0,FALSE
"52808","36","059","412301","36059412301",0,FALSE
"52809","36","081","144700","36081144700",0,FALSE
"52810","36","103","122707","36103122707",0,FALSE
"52811","36","057","070900","36057070900",0,FALSE
"52812","36","027","110005","36027110005",0,FALSE
"52813","36","093","032300","36093032300",0,FALSE
"52814","36","059","521602","36059521602",0,FALSE
"52815","36","101","960600","36101960600",0,FALSE
"52816","36","061","010900","36061010900",0,FALSE
"52817","36","063","022901","36063022901",0,FALSE
"52818","36","005","037900","36005037900",0,FALSE
"52819","36","047","087600","36047087600",0,FALSE
"52820","36","047","003500","36047003500",0,FALSE
"52821","36","005","033400","36005033400",0,FALSE
"52822","36","119","014000","36119014000",0,FALSE
"52823","36","053","030403","36053030403",0,FALSE
"52824","36","081","029900","36081029900",0,FALSE
"52825","36","081","025700","36081025700",0,FALSE
"52826","36","113","074000","36113074000",0,FALSE
"52827","36","005","023302","36005023302",0,FALSE
"52828","36","111","950900","36111950900",0,FALSE
"52829","36","089","490800","36089490800",0,FALSE
"52830","36","061","016001","36061016001",0,FALSE
"52831","36","047","081600","36047081600",0,FALSE
"52832","36","005","039600","36005039600",0,FALSE
"52833","36","067","012600","36067012600",0,FALSE
"52834","36","119","011000","36119011000",0,FALSE
"52835","36","103","158002","36103158002",0,FALSE
"52836","36","067","002101","36067002101",1,TRUE
"52837","36","001","002200","36001002200",0,FALSE
"52838","36","055","012600","36055012600",0,FALSE
"52839","36","081","010701","36081010701",0,FALSE
"52840","36","081","055700","36081055700",0,FALSE
"52841","36","047","069000","36047069000",0,FALSE
"52842","36","051","030700","36051030700",0,FALSE
"52843","36","103","180300","36103180300",0,FALSE
"52844","36","081","030904","36081030904",0,FALSE
"52845","36","111","954900","36111954900",0,FALSE
"52846","36","029","009501","36029009501",0,FALSE
"52847","36","029","005700","36029005700",0,FALSE
"52848","36","085","013203","36085013203",0,FALSE
"52849","36","019","102000","36019102000",0,FALSE
"52850","36","061","003900","36061003900",0,FALSE
"52851","36","065","025003","36065025003",0,FALSE
"52852","36","061","007300","36061007300",0,FALSE
"52853","36","081","156700","36081156700",0,FALSE
"52854","36","029","940000","36029940000",0,FALSE
"52855","36","073","040700","36073040700",0,FALSE
"52856","36","029","010902","36029010902",0,FALSE
"52857","36","045","062100","36045062100",0,FALSE
"52858","36","103","145701","36103145701",0,FALSE
"52859","36","029","013102","36029013102",0,FALSE
"52860","36","081","150701","36081150701",0,FALSE
"52861","36","047","051900","36047051900",0,FALSE
"52862","36","081","012000","36081012000",0,FALSE
"52863","36","067","000900","36067000900",0,FALSE
"52864","36","067","010301","36067010301",0,FALSE
"52865","36","025","971100","36025971100",0,FALSE
"52866","36","101","961900","36101961900",0,FALSE
"52867","36","055","005000","36055005000",0,FALSE
"52868","36","029","012003","36029012003",0,FALSE
"52869","36","065","025800","36065025800",0,FALSE
"52870","36","085","027705","36085027705",0,FALSE
"52871","36","019","100100","36019100100",0,FALSE
"52872","36","027","070301","36027070301",0,FALSE
"52873","36","027","140101","36027140101",0,FALSE
"52874","36","055","013103","36055013103",0,FALSE
"52875","36","119","014704","36119014704",0,FALSE
"52876","36","047","067600","36047067600",0,FALSE
"52877","36","059","408900","36059408900",0,FALSE
"52878","36","059","405302","36059405302",0,FALSE
"52879","36","109","001300","36109001300",0,FALSE
"52880","36","047","000301","36047000301",0,FALSE
"52881","36","047","025500","36047025500",0,FALSE
"52882","36","029","014206","36029014206",0,FALSE
"52883","36","001","001801","36001001801",0,FALSE
"52884","36","045","060900","36045060900",0,FALSE
"52885","36","045","061000","36045061000",0,FALSE
"52886","36","061","019702","36061019702",0,FALSE
"52887","36","011","041300","36011041300",0,FALSE
"52888","36","047","023800","36047023800",0,FALSE
"52889","36","005","026300","36005026300",0,FALSE
"52890","36","013","036600","36013036600",0,FALSE
"52891","36","077","590202","36077590202",0,FALSE
"52892","36","029","004200","36029004200",0,FALSE
"52893","36","081","097204","36081097204",0,FALSE
"52894","36","047","005300","36047005300",0,FALSE
"52895","36","099","950600","36099950600",0,FALSE
"52896","36","061","016600","36061016600",0,FALSE
"52897","36","005","024000","36005024000",0,FALSE
"52898","36","059","413200","36059413200",0,FALSE
"52899","36","103","111505","36103111505",0,FALSE
"52900","36","079","011600","36079011600",0,FALSE
"52901","36","081","055900","36081055900",0,FALSE
"52902","36","071","012800","36071012800",0,FALSE
"52903","36","103","134704","36103134704",0,FALSE
"52904","36","029","011600","36029011600",0,FALSE
"52905","36","101","962900","36101962900",0,FALSE
"52906","36","065","024700","36065024700",0,FALSE
"52907","36","007","012103","36007012103",0,FALSE
"52908","36","069","050301","36069050301",0,FALSE
"52909","36","027","110003","36027110003",0,FALSE
"52910","36","061","006700","36061006700",0,FALSE
"52911","36","013","030700","36013030700",0,FALSE
"52912","36","059","518400","36059518400",0,FALSE
"52913","36","117","020402","36117020402",0,FALSE
"52914","36","093","032601","36093032601",0,FALSE
"52915","36","059","411902","36059411902",0,FALSE
"52916","36","085","018100","36085018100",0,FALSE
"52917","36","091","061901","36091061901",0,FALSE
"52918","36","119","013700","36119013700",0,FALSE
"52919","36","039","080201","36039080201",0,FALSE
"52920","36","081","125700","36081125700",0,FALSE
"52921","36","081","071303","36081071303",0,FALSE
"52922","36","081","028800","36081028800",0,FALSE
"52923","36","029","013600","36029013600",0,FALSE
"52924","36","079","011700","36079011700",0,FALSE
"52925","36","055","014501","36055014501",0,FALSE
"52926","36","025","971400","36025971400",0,FALSE
"52927","36","119","010400","36119010400",0,FALSE
"52928","36","047","096400","36047096400",0,FALSE
"52929","36","073","040200","36073040200",0,FALSE
"52930","36","025","971200","36025971200",0,FALSE
"52931","36","047","112600","36047112600",0,FALSE
"52932","36","119","014607","36119014607",0,FALSE
"52933","36","081","049200","36081049200",0,FALSE
"52934","36","081","009400","36081009400",0,FALSE
"52935","36","055","012306","36055012306",0,FALSE
"52936","36","005","011000","36005011000",0,FALSE
"52937","36","061","002201","36061002201",0,FALSE
"52938","36","029","000500","36029000500",0,FALSE
"52939","36","013","030100","36013030100",0,FALSE
"52940","36","047","024400","36047024400",0,FALSE
"52941","36","091","062508","36091062508",0,FALSE
"52942","36","111","955000","36111955000",0,FALSE
"52943","36","009","960300","36009960300",0,FALSE
"52944","36","047","026900","36047026900",0,FALSE
"52945","36","119","001503","36119001503",0,FALSE
"52946","36","073","401300","36073401300",0,FALSE
